lab,ref_name,dis_name,mos,trc,codec,ref_width,ref_height,ref_bits,dis_width,dis_height,dis_bits,display_model,cvvdp,result_source
WHU,Sparks2_1000nit.mp4,Sparks2_1000nit_AlphaVC-P_r2.mp4,4.322367620043974,PQ,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,8.312346458435059,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Sparks2_1000nit.mp4,Sparks2_1000nit_LTM_r4.mp4,2.000492388567324,PQ,LTM,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,5.7244954109191895,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Sparks2_1000nit.mp4,Sparks2_1000nit_NNVC_QP37.mp4,3.45564211667046,PQ,NNVC,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,7.697444915771484,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Sparks2_1000nit.mp4,Sparks2_1000nit_NNVC_r4.mp4,2.526780239533445,PQ,NNVC,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,6.555659294128418,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Sparks2_1000nit.mp4,Sparks2_1000nit_VTM_r4.mp4,2.147701308348624,PQ,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,6.177017688751221,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_AVS3_QP44.mp4,4.529049111877463,HLG,AVS,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,9.024389266967772,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_AVS3_QP48.mp4,3.850463229006224,HLG,AVS,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.681983947753906,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_AlphaVC-P_QP1.mp4,4.538302700176888,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,9.158909797668455,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_AlphaVC-P_QP3.mp4,3.919489290307159,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.50082778930664,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_AlphaVC-P_QP4.mp4,3.189462112404891,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.923625946044922,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_AlphaVC-P_QP5.mp4,2.371045635677014,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.171319007873535,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_DCVC-RT_QP13.mp4,3.924572334629006,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.503487586975098,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_DCVC-RT_QP21.mp4,4.362684067420941,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.898484230041504,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_EEM_QP0.mp4,4.246522157592718,HLG,EEM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,9.549899101257324,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_EEM_QP1.mp4,3.821929569920593,HLG,EEM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,9.28115463256836,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_EEM_QP2.mp4,3.888339786928425,HLG,EEM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,9.058818817138672,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_EEM_QP3.mp4,2.475649905234631,HLG,EEM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.27498722076416,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_LTM_QP25_3180.mp4,4.07711537487229,HLG,LTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,9.371251106262209,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_LTM_QP38_4059.mp4,3.531458134174019,HLG,LTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.067668914794922,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_NNVC_QP42.mp4,4.262032031427641,HLG,NNVC,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.548898696899414,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_VTM_QP37.mp4,4.546792427002689,HLG,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,9.023680686950684,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_VTM_QP42.mp4,3.755722559944265,HLG,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.417258262634277,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,TeaStall.mp4,TeaStall_VTM_QP47.mp4,2.400915585318498,HLG,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.477513313293457,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
